label,text,id
0,"Western bean cutworm, Striacosta albicosta (Smith; Lepidoptera: Noctuidae) has become a key pest of maize, Zea mays (L.), in Ontario, Canada which is challenging to control due to its lack of susceptibility to most Bt-maize events. Injury by S. albicosta may exacerbate Fusarium graminearum (Schwabe; Hypocreales: Nectriaceae) infection through provision of entry points on the ear. The objectives of this study were to: investigate the relationship between injury by S. albicosta and deoxynivalenol (DON) accumulation; evaluate non-Bt and Bt-maize hybrids, with and without insecticide and fungicide application; and determine optimal insecticide-fungicide application timing for reducing S. albicosta injury and DON accumulation. The incidence of injury by S. albicosta and ear rot severity were found to increase DON concentrations under favorable environmental conditions for F. graminearum infection. Incidence of S. albicosta injury was more important than severity of injury for DON accumulation which may be due to larval consumption of infected kernels. The Vip3A × Cry1Ab event provided superior protection from the incidence and severity of S. albicosta injury compared to non-Bt or Cry1F hybrids. Insecticide application to a Vip3A × Cry1Ab hybrid did not reduce injury further; however, lower severity of injury was observed for non-Bt and Cry1F hybrids when pyrethroids or diamides were applied at early VT or R1 stages. DON concentrations were reduced with application of prothioconazole fungicide tank-mixed with insecticide at late VT (before silk browning) or when insecticide was applied at early VT followed by prothioconazole at R1. The application of an insecticide/fungicide tank-mix is the most efficient approach for maize hybrids lacking high-dose insecticidal proteins against S. albicosta and F. graminearum tolerance. Results demonstrate that reducing the risk of DON accumulation requires a strategic approach to manage complex associations among S. albicosta, F. graminearum and the environment.",13794
1,"BACKGROUND: Widespread resistance of the main malaria vector Anopheles gambiae to pyrethroids reported in many African countries and operational drawbacks to current IRS methods suggest the convenience of exploring new products and approaches for vector control. Insecticide paint Inesfly 5A IGR鈩? containing two organophosphates (OPs), chlorpyrifos and diazinon, and one insect growth regulator (IGR), pyriproxyfen, was tested in Benin, West Africa, for 12 months. METHODS: Field trials were conducted in six experimental huts that were randomly allocated to one or two layers of insecticide at 1 Kg/6 m2 or control. Evaluations included: (i) early mosquito collection, (ii) mosquito release experiments, (iii) residual efficacy tests and (iv) distance tests. Early mosquito collections were performed on local populations of pyrethroid-resistant An. gambiae and Culex quinquefasciatus. As per WHOPES phase II procedures, four entomological criteria were evaluated: deterrence, excito-repellence, blood-feeding inhibition and mortality. Mosquito release experiments were done using local malaria-free An. gambiae females reared at the CREC insectarium. Residual efficacy tests and distance tests were performed using reference susceptible strains of An. gambiae and Cx. quinquefasciatus. RESULTS: Six months after treatment, mortality rates were still 90-100% against pyrethroid-resistant mosquito populations in experimental huts. At nine months, mortality rates in huts treated with two layers was still about 90-93% against An. gambiae and 55% against Cx. quinquefasciatus. Malaria-free local mosquito release experiments yielded a 90% blood-feeding inhibition in the absence of a physical barrier. A long-term residual efficacy of 12 months was observed by WHO-bioassays in huts treated with two layers (60-80%). Mortality after an overnight exposition at distances of 1 meter was 96-100% for up to 12 months. CONCLUSION: The encouraging results obtained on the insecticide paint Inesfly 5A IGR鈩?in terms of mortality, be it in direct contact or at a distance, and its new operational approach could constitute an additional option in malaria control efforts in areas of pyrethroid resistance. Phase III studies will be performed to assess the product's epidemiological impact and sociological acceptance.",1162
0,"Wood degradation caused by fungi, termites, and insects, is a major problem for the rubberwood industry. The potential of wood vinegar as rubberwood preservative was studied. The infestation rates of Coptotermes gestroi (Wasmann) (Isoptera: Rhinotermitidae) on rubberwood samples treated with 25%, 50% and 100% eucalyptus wood vinegar for 24 hours were observed in laboratory conditions. Both non-choice and choice experiments were included. The effects of eucalyptus wood vinegar treatment depended on its concentration. In the non-choice experiments, rubberwood samples treated with 100% eucalyptus wood vinegar had the highest resistance to C. gestroi infestation, with the lowest relative loss of mass, followed in rank order by 50% and 25% treatments. However, in the choice experiments the relative loss of mass did not differ significantly between the treatments with varied wood vinegar concentration. Untreated control samples were distinctly infested by C. gestroi in both non-choice and choice experiments, but their relative loss of mass in the non-choice experiments was not significantly different from samples treated with 25% eucalyptus wood vinegar. Hence, 25% eucalyptus wood vinegar was not effective as rubberwood preservative against C. gestroi attack. The results suggest that eucalyptus wood vinegar acts as a rubberwood preservative against termites, provided the treatment is done without dilution. About 50% dilution still has some efficacy, while lower concentrations are not effective.",5694
0,"Culex quinquefasciatus Say is a vector of many pathogens of humans, and both domestic and wild animals. Personal protection, reduction of larval habitats, and chemical control are the best ways to reduce mosquito bites and, therefore, the transmission of mosquito-borne pathogens. Currently, to reduce the risk of transmission, the pyrethroids, and other insecticide groups have been extensively used to control both larvae and adult mosquitoes. In this context, amino acids and acylcarnitines have never been associated with insecticide exposure and or insecticide resistance. It has been suggested that changes in acylcarnitines and amino acids profiles could be a powerful diagnostic tool for metabolic alterations. Monitoring these changes could help to better understand the mechanisms involved in insecticide resistance, complementing the strategies for managing this phenomenon in the integrated resistance management. The purpose of the study was to determine the amino acids and acylcarnitines profiles in larvae of Cx. quinquefasciatus after the exposure to different insecticides. Bioassays were performed on Cx. quinquefasciatus larvae exposed to the diagnostic doses (DD) of the insecticides chlorpyrifos (0.001 渭g/mL), temephos (0.002 渭g/mL) and permethrin (0.01 渭g/mL). In each sample, we analyzed the profile of 12 amino acids and 31 acylcarnitines by LC-MS/MS. A t-test was used to determine statistically significant differences between groups and corrections of q-values. Results indicates three changes, the amino acids arginine (ARG), free carnitine (C0) and acetyl-carnitine (C2) that could be involved in energy production and insecticide detoxification. We confirmed that concentrations of amino acids and acylcarnitines in Cx. quinquefasciatus vary with respect to different insecticides. The information generated contributes to understand the possible mechanisms and metabolic changes occurring during insecticide exposure.",8956
1,"Replacing synthetic insecticides with transgenic crops for pest management has been economically and environmentally beneficial, but these benefits erode as pests evolve resistance. It has been proposed that novel genomic approaches could track molecular signals of emerging resistance to aid in resistance management. To test this, we quantified patterns of genomic change in Helicoverpa zea, a major lepidopteran pest and target of transgenic Bacillus thuringiensis (Bt) crops, between 2002 and 2017 as both Bt crop adoption and resistance increased in North America. Genomic scans of wild H. zea were paired with quantitative trait locus (QTL) analyses and showed the genomic architecture of field-evolved Cry1Ab resistance was polygenic, likely arising from standing genetic variation. Resistance to pyramided Cry1A.105 and Cry2Ab2 toxins was controlled by fewer loci. Of the 11 previously described Bt resistance genes, 9 showed no significant change over time or major effects on resistance. We were unable to rule out a contribution of aminopeptidases (apns), as a cluster of apn genes were found within a Cry-associated QTL. Molecular signals of emerging Bt resistance were detectable as early as 2012 in our samples, and we discuss the potential and pitfalls of whole-genome analysis for resistance monitoring based on our findings. This first study of Bt resistance evolution using whole-genome analysis of field-collected specimens demonstrates the need for a more holistic approach to examining rapid adaptation to novel selection pressures in agricultural ecosystems.",12060
0,"Pyriproxyfen is a juvenile hormone analogue that is commonly used to control the immature stages of mosquitoes in both artificial and natural water reservoirs. Recently, concerns have been raised regarding the community effectiveness of pyriproxyfen in preventing vector-transmitted diseases. Such concerns have been based on the unintended effects on non-target organisms and the selection of resistant mosquito populations. This investigation was, therefore, conducted to evaluate the toxicity of pyriproxyfen to Aedes aegypti (Diptera: Culicidae) larvae and the backswimmer Buenoa amnigenus (Hemiptera: Notonectidae), a naturally occurring mosquito larvae predator. We also assessed the abilities of backswimmers exposed to sublethal levels of pyriproxyfen to prey upon mosquito larvae (L2) under three larval densities (3, 6, or 9 larvae/100 mL of water) using artificial containers. Our results revealed that pyriproxyfen killed backswimmers only at concentrations higher than 100 μg active ingredient [a.i.]/L, which is 10 times higher than that recommended for larvicidal field application (i.e, 10 μg a.i./L). The abilities of backswimmers exposed to sublethal levels of pyriproxyfen (100 μg a.i./L) to prey upon mosquito larvae were not affected. Harmful effects on the backswimmer predatory abilities were detected only at concentrations of 150 μg a.i./L and when there was a higher prey availability (i.e., 9 larvae/100 mL of water). Together, our findings indicate that the reduced community effectiveness of this insecticide derives from factors other than its detrimental effects on non-target organisms such as backswimmers.",19101
1,"The objective of this investigation was to know whether the organophosphate temephos resistance developed in larvae from a laboratory strain of Aedes aegypti (Linnaeus, 1762) from Cuba could be reversed. The resistant laboratory strain of Ae. aegypti, named SAN-F6, was left without temephos selection pressure for 12 generations. The level of temephos resistance was determined using WHO bioassays and mechanisms of metabolic resistance were determined based on enzyme activity levels detected by biochemical assays. Bioassays and biochemical assays were conducted on the SAN-F6 parental strain and every three reversal generations (SANRevF3, SANRevF6, SANRevF9, and SANRevF12) without temephos selection pressure. After 19 yr of keeping the SAN-F6 strain under selection pressure with the LC90 of temephos, the resistance ratio (RR50) was 47.5脳. Biochemical assays indicated that esterase and glutathione S-transferase are still responsible for temephos resistance in this strain, but not mixed-function oxidase. Experiments on resistance reversal showed that temephos susceptibility could be recovered as 伪 esterase activity levels decreased. The SAN-F6 strain has provided an essential basis for studies of temephos resistance in Cuba. It was demonstrated that the resistance developed to the larvicide temephos in Ae. aegypti from this Cuban lab strain is a reversible phenomenon, which suggests that similar outcomes might be expected in field populations. As such, the use of temephos alternated with other larvicides recommended by WHO such as Bti or pyriproxyfen is recommended to maintain the effectiveness of temephos and to achieve more effective control of Ae. aegypti.",10971
0,"Greater than expected injury by western corn rootworm (WCR) (Diabrotica virgifera virgifera LeConte) to Cry3Bb1 expressing maize hybrids (Zea mays L.) has been reported in southwestern Nebraska. Affected areas of some fields are often associated with high pH calcareous soils where maize growth is poor and iron chlorosis is common. As part of a comprehensive study to understand potential causes of unexpected injury, experiments were conducted during 2013 and 2014 to ascertain whether the calcareous soil conditions and associated poor maize growth negatively affect the expression of Cry3Bb1. Quantitative determination of Cry3Bb1 protein expression levels in root tissues was carried out on plants at V5-V6 growth stage using the enzyme-linked immunosorbent assay. Cry3Bb1 and non-Bt near isoline maize hybrids were artificially infested with Cry3Bb1-susceptible WCR eggs to measure survival and efficacy of Cry3Bb1 maize in calcareous and non-calcareous soils. Results showed that there was not a significant difference in expression of Cry3Bb1 protein between plants from calcareous and non-calcareous soils (18.9-21.2 µg/g fresh weight). Western corn rootworm survival was about sevenfold greater from the non-Bt isoline than Cry3Bb1 maize indicating that Cry3Bb1 performed as expected when infested with a Cry3Bb1 susceptible rootworm population. When survival from calcareous and non-calcareous soils was compared, no significant differences were observed in each soil. A significant positive correlation between soil pH and expression of Cry3Bb1 protein in roots was detected from samples collected in 2014 but not in 2013. No such correlation was found between soil pH and survival of WCR. Results suggest that Cry3Bb1 expression levels were sufficient to provide adequate root protection against WCR regardless of soil environment, indicating that lowered Cry3Bb1 expression is not a contributing factor to the greater than expected WCR injury observed in some southwestern Nebraska maize fields.",15112
0,"Isolation and identification of new strains with wide variety of target pests is an ever growing field. In this paper, a screening of 260 strains from Tunisian soil samples was conducted by dot-blot and PCR-sequencing analysis. The screening was done on the basis of the possession of cry1D-type genes and was followed by the evaluation of the insecticidal activity against Spodoptera littoralis. BLB250 strain showed an LC50 value (56.2 μg g(-1)) against S. littoralis lower than those of the two Bacillus thuringiensis reference strains HD1 and HD133. An interesting LC50 (167.6 μg g(-1)) was also recorded against Ephestia kuehniella larvae. The strain was, thus, selected because of its qualification to be highly toxic, at once, for both Lepidopteran insects. In vitro time course of proteolytic processing of BLB250 and HD133 protoxins by the gut juices from the two insect larvae revealed that the differences in toxicity against E. kuehniella are most likely attributed to differences in the efficiency of the activation of the corresponding protoxins into toxins. An activation comparative study using commercial proteases suggested that the intestinal proteases of E. kuehniella contain trypsin-like activities. With its high efficiency and toxicity against, at once, two Lepidopteran insects having different susceptibilities towards kurstaki and aizawai subspecies, BLB250 could be useful when developing more efficient and economical B. thuringiensis-based pesticides.",9267
1,"Bioassays (at generation G2) with a newly collected field population (designated CH4) of Plutella xylostella (L.) (Lepidoptera: Plutellidae) from farms in the Cameron Highlands, Malaysia, indicated resistance to acetamiprid, deltamethrin, lambda-cyhalothrin, and esfenvalerate. At G3, the field-derived population was divided into two subpopulations, one subpopuplation was selected (G3 to Go10) with acetamiprid (aceta-SEL), whereas the second subpopulation was left unselected (UNSEL). A significant reduction in the resistance ratio for each compound was observed in UNSEL at G,1, indicating that the observed resistance to each insecticide was unstable. For aceta-SEL, bioassays at G,, found that selection with acetamiprid gave a resistance ratio of 409 compared with UNSEL. The LC50 values for deltamethrin, lambda-cyhalothrin, and esfenvalerate to aceta-SEL were similar at both G11 and G2. This suggests that acetamiprid selection maintained the otherwise unstable resistance to these compounds in the aceta-SEL population. Logit regression analysis of F1 reciprocal crosses between aceta-SEL and the susceptible Lab-UK indicated that resistance to acetamiprid was inherited as an autosomal, incompletely recessive (DLC = 0.26) trait. Tests of monogenic inheritance and weight distribution suggested that resistance to acetamiprid was controlled by a single locus.",5419
0,"As pyrethroids are presently the favored group of insecticides to control triatomines, we performed a series of bioassays to determine the intrinsic activity of some of the main compounds used in the control campaigns, against five of the main species of triatomines to be controlled. Comparing the insecticides it can be seen that lambdacyhalothrin is more effective than the other three pyrethroids, both considering the LD50 and 99 for all the three species with comparable results. On Triatoma infestans the LD50 of lambdacyhalothrin was followed by that of alfacypermethrin, cyfluthrin and deltamethrin. On Rhodnius prolixus the sequence, in decreasing order of activity, was lambdacyhalothrin, alfacypermethrin, deltamethrin and cyfluthrin. Some modifications can be seen when we compare the LD99, that has more to see to what happens in the field. T. brasiliensis showed to be as sensible to lambdacyhalothrin as T. infestans, the most susceptible for this product. By the other side T. sordida is the least susceptible considering the LD99 of this insecticide.",3149
1,"The control of mosquitoes transmitting infectious diseases relies mainly on the use of chemical insecticides. However, resistance to most chemical insecticides threatens mosquito control programs. In this context, the spraying of toxins produced by the bacteria Bacillus thuringiensis subsp. israelensis (Bti) in larval habitats represents an alternative to chemical insecticides and is now widely used for mosquito control. Recent studies suggest that resistance of mosquitoes to Bti toxin may occur locally but mechanisms have not been characterized so far. In the present study, we investigated gene transcription level variations associated with Bti toxin resistance in the mosquito Aedes aegypti using a next-generation sequencing approach. More than 6 million short cDNA tags were sequenced from larvae of two strains sharing the same genetic background: a Bti toxins-resistant strain and a susceptible strain. These cDNA tags were mapped with a high coverage (308 reads per position in average) to more than 6000 genes of Ae. aegypti genome and used to quantify and compare the transcription level of these genes between the two mosquito strains. Among them, 86 genes were significantly differentially transcribed more than 4-fold in the Bti toxins resistant strain comparatively to the susceptible strain. These included gene families previously associated with Bti toxins resistance such as serine proteases, alkaline phosphatase and alpha-amylase. These results are discussed in regards of potential Bti toxins resistance mechanisms in mosquitoes.",3633
1,"An antibody raised against a peptide based on the C-terminal derived amino acid sequence from a cloned Drosophila melanogaster (fruit fly) gene, Rdl (resistant to dieldrin), was used to investigate localization of a GABA receptor subunit in adult male D. melanogaster. Many regions in the brain and thoracic ganglia were stained with this antibody. For example, staining was detected in the medulla, lobula and lobular plate optic neurpiles. Also stained were the antennal lobe glomeruli, the ellipsoid body of the central complex and the mushroom bodies. These results suggest possible roles for an RDL-like GABA receptor subunit in the processing of olfactory, visual and mechanosensory information in the nervous system of D. melanogaster.",8647
1,"In the present study, the frequencies of three organophosphate (OP) resistance-associated mutations in acetylcholinesterase gene of Bactrocera oleae (BoAce) populations collected from 8 different important olivegrowing areas in the west part of Turkey were determined. Populations were sampled from the areas that have been treated with only the pyrethroid 伪-cypermethrin; pyrethroids plus OPs; deltamethrin with pheromone eco-traps, and no insecticide treatment applied areas for many years. For Ile214Val and Gly488Ser point mutations PCR-RFLP and for 螖3Q deletion mutation PCR diagnostic tests were carried out. Seventy-two percent of the total individuals analyzed in the study were exhibited heterozygous genotype (RS) for both Ile214Val and Gly488Ser point and homozygous susceptible genotype (SS) for 螖3Q deletion mutations. This RS/RS/SS combination together with RS/RR/SS with the frequency of 13% were the most common two combinations observed in all of the populations under different insecticide regimes, even in the populations under no insecticide pressure for many years. Independent evaluation of the three mutations resulted in 0.450, 0.534 and 0.037 frequency values for the resistant alleles of 214Val, 488Ser and 螖3Q mutations, respectively. Among the studied populations, the frequencies of resistant alleles for the positions of 214 and 488 were not differed from each other. However, in 3 of the populations the frequency of the R allele of 螖3Q was zero and it changed between 0.025 and 0.100 in the remaining five populations. Results of this study contributed to the distribution pattern of the two point mutations in Europe and a pattern for 螖3Q mutation was determined for the first time in the field collected olive fly samples.",4412
0,"BACKGROUND: The common armyworm Mythimna convecta is an important pest of pastures and graminaceous crops in Australia, but materials currently registered for its control are limited to broad-spectrum compounds incompatible with integrated pest management (IPM) systems. In this study we assessed the response of M. convecta larvae to four alternative compounds using topical and dietary bioassays. RESULTS: Emamectin benzoate [LC(50) (lethal concentration for 50% of insects tested) values 2.69 μg mL(-1) topical, 0.017 μg active ingredient (AI) g(-1) dietary] and chlorantraniliprole (LC(50) values 4.87 μg mL(-1)  topical, 0.080 μg AI g(-1) dietary) were significantly more active than either indoxacarb or cyantraniliprole. Our results showed strong parallels with data on the more extensively studied Australian strains of Helicoverpa armigera, with the most notable differences being the higher contact toxicity of emamectin benzoate to M. convecta and the lower acute dietary activity of formulated cyantraniliprole to this species, which was linked to feeding deterrence. Cyantraniliprole at dietary concentrations of ≥0.02 μg AI g(-1) significantly reduced the weight of surviving larvae and frass production (an indirect measure of food consumption) over the seven-day exposure period. There was also some evidence of chlorantraniliprole deterring larval feeding, although to a much more limited extent. CONCLUSIONS: Both emamectin benzoate and chlorantraniliprole are suitable for use against M. convecta. The decision as to which of these compounds should be prioritized for further development should be based on their potential effects on beneficial species once their optimal field rates have been determined.",12093
1,"Four glutathione S-transferase (GST, EC 2.5.1.18) isozymes have been characterized in the larvae of the diamondback moth (DBM), Plutella xylostella L., a cosmopolitan insect pest of crucifiers. This work aimed at cloning and heterologously expressing the cDNA of DBM GST-3, an isozyme involved in this insect resistance to some organophosphorus insecticides, and studying the molecular basis for its increased expression in the resistant strains. Reverse-transcription polymerase chain reaction (RT-PCR) using midgut mRNA from a methyl parathion resistant MPA strain and degenerate primers complimentary to the N-terminal and internal amino acid sequences of GST-3 generated a 128 bp DNA product. A clone of 809 bp, obtained by screening a midgut cDNA library of MPA strain using this PCR product as probe, encoded a protein of 216 amino acids (calculated Mr 24,083 and pI 8.50). This GST of DBM, PxGST3, shared the highest (46.3%) amino acid sequence identity, among insects, to MsGST1 of Manduca sexta. PxGST3 mRNA level was considerably higher in MPA than in susceptible strains, and Southern blots suggested that gene amplification was probably not involved in the increased expression of this GST isozyme. Enzymatically active PxGST3 expressed heterologously in E. coli exhibited similar biochemical and toxicological properties as GST-3 purified from DBM larvae. It is the first cloned GST with a well-defined role in insecticide resistance.",8592
0,"Chilo suppressalis is one of the most damaging rice pests in China's rice-growing regions. Chemical pesticides are the primary method for pest control; the excessive use of insecticides has resulted in pesticide resistance. C. suppressalis is highly susceptible to cyproflanilide, a novel pesticide with high efficacy. However, the acute toxicity and detoxification mechanisms remain unclear. We carried out a bioassay experiment with C. suppressalis larvae and found that the LD(10), LD(30) and LD(50) of cyproflanilide for 3rd instar larvae was 1.7 ng/per larvae, 6.62 ng/per larvae and 16.92 ng/per larvae, respectively. Moreover, our field trial results showed that cyproflanilide had a 91.24% control efficiency against C. suppressalis. We investigated the effect of cyproflanilide (LD(30)) treatment on the transcriptome profiles of C. suppressalis larvae and found that 483 genes were up-regulated and 305 genes were down-regulated in response to cyproflanilide exposure, with significantly higher CYP4G90 and CYP4AU10 expression in the treatment group. The RNA interference knockdown of CYP4G90 and CYP4AU10 increased mortality by 20% and 18%, respectively, compared to the control. Our results indicate that cyproflanilide has effective insecticidal toxicological activity, and that the CYP4G90 and CYP4AU10 genes are involved in detoxification metabolism. These findings provide an insight into the toxicological basis of cyproflanilide and the means to develop efficient resistance management tools for C. suppressalis.",16328
1,"BACKGROUND: Spodoptera frugiperda (J. E. Smith) is a widespread agricultural pest with several records of resistance to different insecticides and Bt proteins, including the neurotoxic insecticides chlorpyrifos (organophosphate) and lambda-cyhalothrin (pyrethroid). Here, we (i) characterized and monitored the susceptibility of field populations of S. frugiperda to chlorpyrifos (194 populations) and lambda-cyhalothrin (197 populations) collected from major maize-growing regions of Brazil from 2003 to 2016, and (ii) compared gene expression levels of laboratory-selected, chlorpyrifos- and lambda-cyhalothrin-resistant strains to a susceptible reference strain (Sf-ss) of S. frugiperda. RESULTS: The susceptibility monitoring detected average survival ranging from 29.3% to 36.0% for chlorpyrifos, and 23.1% to 68.0% for lambda-cyhalothrin. The resistance ratio of the chlorpyrifos-resistant strain (Clo-rr) was 25.4-fold and of the lambda-cyhalothrin-resistant strain (Lam-rr) was 21.5-fold. We identified 1098 differentially expressed genes (DEGs) between Clo-rr and Sf-ss, and 303 DEGs between Lam-rr and Sf-ss. Functional analyses of the DEGs revealed the up-regulation of several detoxification enzymes, mainly cytochrome P450 belonging to CYP3 and CYP6 clans. Genes associated with regulatory processes, such as the forkhead box class O (FoxO) transcription factor were also up-regulated. Variant analysis of target-site mutations for both pesticides identified the A201S and F290V mutations in acetylcholinesterase-1, both occurring in heterozigosis in the Clo-rr S. frugiperda strain. CONCLUSION: Our data show that the overexpression of the enzymatic detoxification machinery is the main difference to explain the resistance of Clo-rr and Lam-rr strains of S. frugiperda to chlorpyrifos and lambda-cyhalothrin, although a target-site mutation also contributes to the Clo-rr resistance to chlorpyrifos. 漏 2023 Society of Chemical Industry.",16991
0,"As per the report published by FAO (2004), the tick population in India has developed resistance against all the available acaricides. Hence, newer methods of control including potential herbal agents are required to reduce the problems caused by the ticks. Most of the herbal extracts or their fractions are dissolved in polar or non-polar solvents or detergents before tested for acaricidal activity and these diluents should be of little acaricidal activity. In the present study, adult immersion test (AIT) was carried out on adult engorged female Haemaphysalis bispinosa ticks to detect the acaricidal activity of different solvents viz., nbutanol, glycerol, acetone, ethanol, methanol and surfactants (at 1 per cent dilution) like dimethyl sulphoxide (DMSO), tween 20 and triton X- 100. The study revealed that methanol was the least toxic solvent while tween 20 (1 per cent) was the least toxic detergent against H. bispinosa.",8064
0,"Bemisia tabaci Gennadius (Homoptera: Aleyrodidae) is the most devastating insect-pest in cotton crop. It is vector of the cotton leaf curl virus (CLCV) and is responsible for huge losses to cotton industry in Pakistan and worldwide. It is mainly controlled by insecticides but the injudicious use of insecticides has resulted in insecticide resistance and population resurgence in addition to various harmful effects on the humans, non-target organisms and the environment. Transgenerational studies are very helpful to choose a best insecticidal option. In the current study, age-stage two-sex life table analysis was used to identify transgenerational effects of sublethal doses of afidopyropen. The adults of B. tabaci were treated with three concentrations of afidopyropen i.e., LC(10), LC(30) and LC(50). The results indicated significant changes in the progeny i.e. the fecundity decreased in treated population; and female and male longevity of their progeny were more in control as compared to treated populations. Similarly, population parameters like intrinsic rate of growth (r), net reproductive rate (R(0)) and limiting rate of growth (λ) were significantly decreased in the treated adult progeny with values of 0.08-0.11, 4.85-7.46 and 1.09-1.12 per day, respectively. Based on the reduced biotic potential, afidopyropen can be suggested as an effective alternative option for the management of B. tabaci.",20571
0,"The human louse (Pediculus humanus) is an obligatory blood feeding ectoparasite with two ecotypes: the human body louse (Pediculus humanus humanus), a competent vector of several bacterial pathogens, and the human head louse (Pediculus humanus capitis), responsible for pediculosis and affecting millions of people around the globe. GABA (γ-aminobutyric acid) receptors, members of the cys-loop ligand gated ion channel superfamily, are among the main pharmacological targets for insecticides. In insects, there are four subunits of GABA receptors: resistant-to-dieldrin (RDL), glycin-like receptor of drosophila (GRD), ligand-gated chloride channel homologue3 (LCCH3), and 8916 are well described and form distinct phylogenetic clades revealing orthologous relationships. Our previous studies in the human body louse confirmed that subunits Phh-RDL, Phh-GRD, and Phh-LCCH3 are well clustered in their corresponding clades. In the present work, we cloned and characterized a putative new GABA receptor subunit in the human body louse that we named HoCas, for Homologous to Cys-loop α like subunit. Extending our analysis to arthropods, HoCas was found to be conserved and clustered in a new (fifth) phylogenetic clade. Interestingly, the gene encoding this subunit is ancestral and has been lost in some insect orders. Compared to the other studied GABA receptor subunits, HoCas exhibited a relatively higher expression level in all development stages and in different tissues of human body louse. These findings improved our understanding of the complex nature of GABA receptors in Pediculus humanus and more generally in arthropods.",18526
0,"A lack of stability in the expression of Bacillus thuringiensis genes (CRY) and the dialaninophosphate resistance gene (BAR) in transgenic rice plants can lead to the loss of important characters. The genetic stability of transgenic expression in high-generation lines is thus critically important for ensuring the success of molecular breeding efforts. Here, we studied the genetic stability of resistance to insect pests and herbicides in transgenic rice lines at the molecular and phenotypic levels in a pesticide-free environment. Southern blot analysis, real-time polymerase chain reaction, and enzyme-linked immunosorbent assays revealed high stability in the copy numbers and expression levels of CRY1C, CRY2A, and BAR in transgenic lines across different generations, and gene expression levels were highly correlated with protein expression levels. The insecticide resistance of the transgenic rice lines was high. The larval mortality of Chilo suppressalis was 50.25% to 68.36% higher in transgenic lines than in non-transgenic control lines. Percent dead hearts and percent white spikelets were 16.66% to 22.15% and 27.07% to 33.47% lower in transgenic lines than in non-transgenic control lines, respectively. The herbicide resistance of the transgenic rice lines was also high. The bud length and root length ranged were 2.53 cm to 4.20 cm and 0.28 cm to 0.73 cm higher in transgenic lines than in non-transgenic control lines in the budding stage, respectively. Following application of the herbicide Basta, the chlorophyll content of the transgenic lines began to recover 2 d later in the seedling and tillering stages and 3 d later in the booting and heading stages, by contrast, the chlorophyll content of the non-transgenic lines did not recover and continued to decrease. These findings revealed high genetic stability of the resistance to insect pests and herbicides across several generations of transgenic rice regardless of the genetic background.",16508
1,"Spodoptera exigua is a worldwide pest afflicting edible vegetables and has developed varying levels of resistance to insecticides. Methoxyfenozide (MET), an ecdysteroid agonist, is effective against lepidopteran pests such as S. exigua. However, the mechanism of MET to S. exigua remains unclear. In this study, we analyzed the expression patterns of genes related to the ecdysone signaling pathway in transcriptome data treated with sublethal doses of MET and analyzed how expression levels of key genes affect the toxicity of MET on S. exigua. Our results demonstrated that 2639 genes were up-regulated and 2512 genes were down-regulated in S. exigua treated with LC(30) of MET. Of these, 15 genes were involved in the ecdysone signaling pathway. qPCR results demonstrated that ecdysone receptor A (EcRA) expression levels significantly increased in S. exigua when treated with different doses of MET, and that the RNAi-mediated silencing of EcRA significantly increased mortality to 55.43% at 72 h when L3 S. exigua larvae were exposed to MET at the LC(30) dose. Additionally, knocking down EcRA suppressed the most genes expressed in the ecdysone signaling pathway. The combination of MET and dsEcRA affected the expression of E74 and enhanced the expression of TREA. These results demonstrate that the adverse effects of sublethal MET disturb the ecdysone signaling pathway in S. exigua, and EcRA is closely related to MET toxic effect. This study increases our collective understanding of the mechanisms of MET in insect pests.",12155
1,"The susceptibility levels of Malaysian Aedes albopictus larvae sampled from several agricultural, fogging-free residential and dengue prone residential areas against different larvicides were evaluated using revised diagnostic doses derived from the 2xLC99 values of the reference strain. Upon 24-hour recovery period of WHO larval bioassay, incipient resistance was observed among Ae. albopictus larvae from rubber estates against fenitrothion (96.67% mortality) and permethin (97.00% mortality) while Ae. albopictus larvae from rice cultivation areas were moderately resistant to fenthion (94.33% mortality). Aedes albopictus larvae from dengue prone residential areas developed moderate to high resistance against dichlorodiphenyltrichloroethane (DDT), fenitrothion, fenthion, propoxur and permethrin (79.67% - 97.33% mortality). Moderate to high resistance were also demonstrated among all populations of Ae. albopictus larvae against temephos and chlorpyrifos (63.00% - 97.67% mortality). Except for Ae. albopictus larvae from oil palm plantations, all Ae. albopictus larval populations were also highly resistant to bendiocarb (65.67% - 89.67% mortality). Cross resistance between larvicides from similar and different insecticide classes were also revealed in this study. The use of revised diagnostic doses established from the local reference strain could reduce the possibility of underestimation or overestimation of the insecticide susceptibility status of field strain populations.",19735
